URL,AI Applications,Similarity Scores
https://www.medrxiv.org/content/10.1101/2023.03.22.23287585v1.full.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Predictive Analytics', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Decision Support': 0.6276287457370391, 'Clinical Documentation AI': 0.6567439039875467, 'Medical Imaging AI': 0.6275387041558476, 'Predictive Analytics': 0.6162315236381791, 'Education and Training AI': 0.6053889127440714, 'Research and Clinical Trial AI': 0.6294669379585195, 'Public Health AI': 0.6034314410651713}"
https://academyhealth.org/sites/default/files/academyhealth_response_to_chai_on_ai_guidelines.pdf,['Public Health AI'],{'Public Health AI': 0.6514854356864285}
https://webfepafem-pafams.org/wp-content/uploads/2023/01/Artificial-Intelligence-in-Health-Professions-Education-Proceedings-of-a-Workshop-1.pdf,"['Education and Training AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Clinical Documentation AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Research and Clinical Trial AI']","{'Education and Training AI': 0.6345456693157516, 'Operational and Administrative Automation': 0.6187599988041304, 'Patient-facing AI': 0.6181650910784888, 'Clinical Documentation AI': 0.6290711854869243, 'Clinical Decision Support': 0.6506881361326834, 'Robotics and Surgical AI': 0.606083932724325, 'Research and Clinical Trial AI': 0.6025817525614721}"
https://academyhealth.org/sites/default/files/publication/%5Bfield_date%3Acustom%3AY%5D-%5Bfield_date%3Acustom%3Am%5D/nhc_diagnostic_equity_listening_sessions_summary_report_final.pdf,[],{}
https://ceur-ws.org/Vol-3442/paper-51.pdf,[],{}
https://escholarship.org/content/qt13b8z2mq/qt13b8z2mq.pdf,"['Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Clinical Decision Support': 0.6724078520324744, 'Clinical Documentation AI': 0.6321808123155704, 'Medical Imaging AI': 0.6262867680481372, 'Operational and Administrative Automation': 0.6788870722777316, 'Patient-facing AI': 0.6313822279549952, 'Robotics and Surgical AI': 0.618629331856816, 'Education and Training AI': 0.6273876874502601, 'Research and Clinical Trial AI': 0.6273879628064316, 'Public Health AI': 0.6295481303432178}"
https://bjhm.brown.edu/files/2022/12/38021-misguided-artificial-intelligence-how-racial-bias-is-built-into-clinical-models.pdf,"['Medical Imaging AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Medical Imaging AI': 0.6016120590975684, 'Education and Training AI': 0.6157594495915696, 'Research and Clinical Trial AI': 0.6092824081490837, 'Public Health AI': 0.6220047773151074}"
https://tamids.tamu.edu/wp-content/uploads/2022/10/Slides-Sofia-Fantus.pdf,[],{}
https://repository.yu.edu/bitstream/20.500.12202/6887/1/Schneider%20Shira%20Algorithmic%20Bias_%20A%20New%20Age%20of%20Racism%20OA%202021April.pdf,[],{}
https://www.researchsquare.com/article/rs-151985/latest.pdf,[],{}
https://premierscience.com/wp-content/uploads/2025/02/pjai-24-710.pdf,[],{}
https://cdn.agilitycms.com/applied-radiology/PDFs/Issues/AR_01-24_radmatters.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6631370197407062}
https://ncvhs.hhs.gov/wp-content/uploads/2021/11/Summary-Standards-Listening-Session-August-25-2021-final-508.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2020-01/PolicyandDevelopmentAgenda.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.612026246824095}
https://www.ncbi.nlm.nih.gov/books/NBK569507/pdf/Bookshelf_NBK569507.pdf,['Public Health AI'],{'Public Health AI': 0.6174825884056928}
https://www.ncbi.nlm.nih.gov/books/NBK561335/pdf/Bookshelf_NBK561335.pdf,[],{}
https://dxf.chhs.ca.gov/wp-content/uploads/2025/05/DxFSummit_SpeakerBios.pdf,[],{}
https://www.ijsat.org/papers/2025/1/2015.pdf,[],{}
https://pdfs.semanticscholar.org/5099/d873afe528833524977482b467caba34ca93.pdf,[],{}
https://pdfs.semanticscholar.org/4f0e/83ee76f1605e4f4a79a82237b354c5142a74.pdf,"['Public Health AI', 'Operational and Administrative Automation']","{'Public Health AI': 0.6089129315871997, 'Operational and Administrative Automation': 0.6040628499593289}"
https://philpapers.org/archive/SABFHT-2.pdf,[],{}
https://pdfs.semanticscholar.org/2f5f/f45fbc8b1798aeb07c276ec117b55f5d91db.pdf,"['Public Health AI', 'Research and Clinical Trial AI', 'Patient-facing AI']","{'Public Health AI': 0.6245868858372012, 'Research and Clinical Trial AI': 0.6060252528610308, 'Patient-facing AI': 0.6407326804362609}"
https://compbio.csail.mit.edu/preprints/preprint_pdfs/Zhang_arXiv_18.pdf,[],{}
https://openscholarship.wustl.edu/context/eng_etds/article/2109/viewcontent/1070856.pdf,[],{}
https://storage.googleapis.com/arxiv-dataset/arxiv/arxiv/pdf/1811/1811.01431v2.pdf,[],{}
https://www.nature.com/articles/s41598-025-95858-2.pdf,[],{}
https://www.ijmrset.com/upload/10_Future_Proof.pdf,[],{}
https://www.atlantis-press.com/article/126011345.pdf,[],{}
https://assets.cureus.com/uploads/review_article/pdf/361032/20250428-70739-b4gb4v.pdf,"['Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Education and Training AI': 0.6389257649337391, 'Clinical Decision Support': 0.6164777642178083, 'Clinical Documentation AI': 0.618980576941545, 'Medical Imaging AI': 0.658434402784218, 'Operational and Administrative Automation': 0.6547220138252963, 'Patient-facing AI': 0.6158223414317661, 'Robotics and Surgical AI': 0.6240815010290701, 'Research and Clinical Trial AI': 0.6346818922322455, 'Public Health AI': 0.6256434525680027}"
https://www.aimspress.com/aimspress-data/era/2023/2/PDF/era-31-02-035.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6705929129700237, 'Operational and Administrative Automation': 0.6385094203562725, 'Patient-facing AI': 0.6680603634058944, 'Education and Training AI': 0.666555823306982, 'Public Health AI': 0.6050915769615933}"
https://www.ama-assn.org/system/files/ama-digital-health-study.pdf,[],{}
https://www.ama-assn.org/system/files/digital-health-research-webinar-slides.pdf,[],{}
https://www.ama-assn.org/system/files/2019-06/a19-yps-b-grid.pdf,[],{}
https://centralsouthernohio.himss.org/sites/hde/files/2023-12/himsscsoprivacymay10template-1.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2023/04/05/2022-nursing-informatics-workforce-survey.pdf,[],{}
https://www.himss.org/sites/hde/files/media/file/2020/01/21/calculating.the_.value_.of_.informatics.pdf,[],{}
https://www.aha.org/system/files/media/file/2021/04/health-industry-cybersecurity-securing-telehealth-and-telemedicin-april-2021.pdf,[],{}
https://www.aha.org/system/files/media/file/2019/09/MarketInsights_DigitalTransformation.pdf,[],{}
https://405d.hhs.gov/Documents/tech-vol2-508.pdf,[],{}
https://www.healthit.gov/sites/default/files/safer/guides/safer_system_configuration.pdf,[],{}
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/7.%20System%20Management%20Final.pdf,[],{}
https://www.healthit.gov/sites/default/files/2019-12/ONC2020AgendaBasic_0.pdf,[],{}
https://report.nih.gov/sites/report/files/2025-02/Digital%20NIH%20Final_2025.02.pdf,[],{}
https://brics.cit.nih.gov/sites/brics/files/2024-02/11-08-2023-brics-demo-brics-wg-seminar.pdf,[],{}
https://repository.niddk.nih.gov/pdf/NIDDKCR_Artificial%20Intelligence%20Fundementals%20Webinar_20250327.pdf,"['Clinical Decision Support', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Predictive Analytics']","{'Clinical Decision Support': 0.6532319075162901, 'Patient-facing AI': 0.6013715991311795, 'Research and Clinical Trial AI': 0.6123109962049905, 'Medical Imaging AI': 0.6062230952528265, 'Predictive Analytics': 0.6379620888269321}"
https://nvlpubs.nist.gov/nistpubs/ir/2019/NIST.IR.8255.pdf,[],{}
https://www.cdc.gov/data-modernization/media/pdfs/2025/03/MI_Case_Study_final_report_cleared_508.pdf,[],{}
https://www.aim-ahead.net/media/u3bmfrsa/ai-cares-dr-monaco.pdf,[],{}
https://courts.ca.gov/system/files/itc/sp25-01_0.pdf,[],{}
https://portal.ct.gov/-/media/AG/Press_Releases/2023/NTIA-AI-Comment.pdf,[],{}
https://ahca.myflorida.com/content/download/20129/file/CareSource_FL_AHCA_RFI_014-21-22_MMC_Redacted.pdf,[],{}
https://dch.georgia.gov/sites/dch.georgia.gov/files/GAMMIS_5010_Encounter_837I_Companion_Guide_v2.3.pdf,[],{}
https://vr.idaho.gov/wp-content/uploads/2025/04/Safeguarding-PII-Confidential-Customer-Information-Policy.pdf,[],{}
https://ita.idaho.gov/psg/g105.pdf,[],{}
https://www.in.gov/mph/cdo/files/State-of-Indiana-Standard-PIA-Methodology.pdf,[],{}
https://mhcc.maryland.gov/mhcc/pages/hit/hit_hie/documents/combined_chapt_18_comments.pdf,[],{}
https://dpbh.nv.gov/uploadedFiles/dpbhnvgov/content/Boards/CWCD/Meetings/2019/National%20Committee%20for%20Quality%20Assurance%20Policies.pdf,[],{}
https://www.nj.gov/labor/forms_pdfs/lsse/websecurity.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2015-nov_cny_care_paop.pdf,[],{}
https://www.health.ny.gov/health_care/medicaid/redesign/docs/dsrip_health_home_webinar_slides.pdf,[],{}
https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/COMMUNICABLEDISEASE/Documents/Informatics101-2025.pdf,[],{}
https://watech.wa.gov/sites/default/files/2023-11/WA%20EHR_Final%20Enterprise%20EHR%20Plan_vFinal%20-%20TSB%20Review.pdf,[],{}
https://www.scitepress.org/Papers/2024/129161/129161.pdf,[],{}
https://ceur-ws.org/Vol-3264/HEDA22_paper_3.pdf,[],{}
http://www.jatit.org/volumes/Vol102No22/9Vol102No22.pdf,[],{}
https://urfjournals.org/open-access/data-governance-frameworks-on-databricks-a-role-for-unity-catlog.pdf,[],{}
https://www.terry.uga.edu/wp-content/uploads/Bardhan-Chen-Karahanna-MISQ-2020-Multidisciplinary-Research-Roadmap-for-Chronic-Disease-Management.pdf,"['Predictive Analytics', 'Public Health AI', 'Clinical Decision Support', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Operational and Administrative Automation']","{'Predictive Analytics': 0.6241714183734757, 'Public Health AI': 0.6259636301523658, 'Clinical Decision Support': 0.6524236999777122, 'Patient-facing AI': 0.6707539460070475, 'Education and Training AI': 0.6093165198443238, 'Research and Clinical Trial AI': 0.6263541179855743, 'Medical Imaging AI': 0.6065373453835049, 'Operational and Administrative Automation': 0.6016296425849379}"
https://ci.unt.edu/computational-humanities-information-literacy-lab/aitransparency.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6022048886642466, 'Operational and Administrative Automation': 0.6026226499077968, 'Education and Training AI': 0.6074979177191988, 'Public Health AI': 0.6175128820695102}"
https://ucop.edu/uc-health/reports-resources/uchealth-data-governance-task-force-report_2024_final_06272024.pdf,[],{}
https://openaccess.thecvf.com/content/CVPR2024W/WRD24/papers/Kandolo_Ensuring_AI_Data_Access_Control_in_RDBMS_A_Comprehensive_Review_CVPRW_2024_paper.pdf,[],{}
https://www.parexel.com/application/files/4817/4421/6909/fy25-article-delivering-ai-managed-clinical-research.pdf,"['Research and Clinical Trial AI', 'Clinical Documentation AI']","{'Research and Clinical Trial AI': 0.6591380181948785, 'Clinical Documentation AI': 0.614294291170206}"
https://globusmedicaljournal.com/wp-content/uploads/2024/12/GMSET-JD24-132-9-Anoop-Srivastava.pdf,[],{}
https://www.allmultidisciplinaryjournal.com/uploads/archives/20240713162614_B-24-225.1.pdf,['Public Health AI'],{'Public Health AI': 0.6231986722686932}
http://ijits-bg.com/sites/default/files/archive/2024%28vol.16%29/No3/contents/2024-N3-06.pdf,[],{}
https://www.ahima.org/media/m5tlmokb/2023-ahima-advocacy-agenda_.pdf,[],{}
https://www.ahima.org/media/p0nfxhgg/2024-advocacy-agenda_final-link.pdf,[],{}
https://www.ama-assn.org/system/files/insight-network-summit-presentations.pdf,['Clinical Documentation AI'],{'Clinical Documentation AI': 0.6153111997364487}
https://www.himss.org/sites/hde/files/media/file/2024/04/18/wp_value-of-clinical-informatics-1.pdf,"['Clinical Documentation AI', 'Predictive Analytics', 'Patient-facing AI', 'Public Health AI']","{'Clinical Documentation AI': 0.6189976382832946, 'Predictive Analytics': 0.6647613681449326, 'Patient-facing AI': 0.6037064870975298, 'Public Health AI': 0.6053276697638256}"
https://www.himss.org/sites/hde/files/media/file/2022/04/26/pubpolicyprinciples.pdf,['Public Health AI'],{'Public Health AI': 0.6028714191704369}
https://michigan.himss.org/sites/hde/files/media/file/2024/11/14/medecision-whitepaper-modern-healthcare-data-platform.pdf,[],{}
https://gkc.himss.org/sites/hde/files/media/file/2023/08/17/cross-border-health-data-flows-global-report_roche-himss.pdf,[],{}
https://oregon.himss.org/sites/hde/files/media/file/2024/09/11/dhage-report_2024_v3.pdf,[],{}
https://www.aha.org/system/files/media/file/2023/09/cisa-tlp-clear-continuous-diagnostics-and-mitigation-program-report-9-2023.pdf,[],{}
https://www.aha.org/system/files/media/file/2021/01/MI_Leveraging_Data_Report.pdf,[],{}
https://www.aha.org/system/files/media/file/2022/07/Strengthening-the-Health-Care-Workforce-Ssection-2-Data-and-Technology.pdf,"['Operational and Administrative Automation', 'Education and Training AI']","{'Operational and Administrative Automation': 0.623461750538062, 'Education and Training AI': 0.6086588501074884}"
https://www.ihi.org/sites/default/files/2023-09/IHIBreakthroughSerieswhitepaper2003.pdf,[],{}
https://www.ruralhealth.us/getmedia/b219a0c0-6ae4-493d-a668-520fc650235f/Final-AC-RHIS-2023-Agenda-5-16-23.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/39bf078c2fcbb24357cc3d6dd590483d/2023-os-pcortf-portfolio-report.pdf,[],{}
https://www.healthit.gov/sites/default/files/2023-10/Enabling%20Patient%20Access%20to%20Health%20Data%20for%20Actionable%20Results%20-%20Speaker%20Bios.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2021-11/20211117_API%20Write-back%20Workshop%20Summary%20Report.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6135232179109115}
https://osp.od.nih.gov/wp-content/uploads/2024/10/Compiled-Public-Comments-on-RFI-on-the-NIH-Draft-Public-Access-Policy-508C.pdf,[],{}
https://www.ncbi.nlm.nih.gov/books/NBK551879/pdf/Bookshelf_NBK551879.pdf,[],{}
https://www.ncbi.nlm.nih.gov/books/NBK544217/pdf/Bookshelf_NBK544217.pdf,[],{}
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270-draft.pdf,[],{}
https://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/oasis/downloads/qandadocument0909.pdf,[],{}
https://data.capitol.hawaii.gov/sessions/session2011/Testimony/SB803_TESTIMONY_HTH_02-07-11.pdf,[],{}
https://dam.assets.ohio.gov/image/upload/med.ohio.gov/april%202022%20rules%20_%20policies%20packet.pdf,[],{}
https://watech.wa.gov/sites/default/files/2023-11/Automated%2520Decision%2520Systems%2520Workgroup%2520Report.pdf,[],{}
https://www.statewatch.org/media/documents/news/2020/mar/ep-study-ethics-ai-issues-initiatives-3-20.pdf,"['Patient-facing AI', 'Robotics and Surgical AI']","{'Patient-facing AI': 0.612118541623494, 'Robotics and Surgical AI': 0.6435654085158532}"
https://www.nursingworld.org/globalassets/practiceandpolicy/nursing-excellence/ana-position-statements/the-ethical-use-of-artificial-intelligence-in-nursing-practice_bod-approved-12_20_22.pdf,"['Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Public Health AI']","{'Operational and Administrative Automation': 0.6235327046967105, 'Patient-facing AI': 0.6082181320769607, 'Education and Training AI': 0.6355777231061597, 'Public Health AI': 0.6052242923340647}"
https://reports.weforum.org/docs/WEF_The_Future_of_AI_Enabled_Health_2025.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Public Health AI', 'Research and Clinical Trial AI', 'Medical Imaging AI']","{'Clinical Documentation AI': 0.609652801935432, 'Operational and Administrative Automation': 0.6240393489552075, 'Patient-facing AI': 0.6261874177987425, 'Education and Training AI': 0.62063629165213, 'Public Health AI': 0.6451622074286311, 'Research and Clinical Trial AI': 0.64971209485968, 'Medical Imaging AI': 0.6321700252763964}"
https://www3.weforum.org/docs/WEF_Governance_of_Chatbots_in_Healthcare_2020.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6281022729634205}
https://hdr.undp.org/system/files/documents/background-paper-document/2021-22hdrstankovich.pdf,"['Public Health AI', 'Clinical Decision Support', 'Medical Imaging AI', 'Operational and Administrative Automation', 'Clinical Documentation AI', 'Patient-facing AI', 'Research and Clinical Trial AI']","{'Public Health AI': 0.64882279042752, 'Clinical Decision Support': 0.6088345925388025, 'Medical Imaging AI': 0.6774248448991734, 'Operational and Administrative Automation': 0.6554665577407764, 'Clinical Documentation AI': 0.6135032386240525, 'Patient-facing AI': 0.6418471326234962, 'Research and Clinical Trial AI': 0.644244230341294}"
