url,predicted_specialty
https://www.scitepress.org/Papers/2024/128979/128979.pdf,unclassified
https://www.ijsat.org/papers/2025/1/2438.pdf,radiology
https://psb.stanford.edu/psb-online/proceedings/psb25/prince.pdf,"oncology, neurology"
https://phuse.s3.eu-central-1.amazonaws.com/Archive/2025/Connect/US/Orlando/PAP_ML24.pdf,unclassified
https://phuse.s3.eu-central-1.amazonaws.com/Archive/2025/Connect/US/Orlando/PAP_PD10.pdf,unclassified
https://www.multiperspectivesjournal.com/uploads/archives/20250331124203_11.pdf,radiology
https://www.cureus.com/articles/281861-a-review-of-the-regulatory-challenges-of-personalized-medicine.pdf,"oncology, pathology, pulmonology, rheumatology"
https://www.inovigate.com/media/filer_public/6c/4b/6c4bd89a-e272-4a76-a473-2d979c787340/report_athena__the_use_of_rwd_for_personalized_medicine_final_template_used.pdf,oncology
https://legacy.himss.org/sites/hde/files/media/file/2024/06/17/himss-professional-development-course-catalog.pdf,unclassified
https://centralnorthflorida.himss.org/sites/hde/files/media/file/2024/03/21/ppt-cnflhimss-its-all-about-the-data-workshop-data-management-fundamentals-2019-05-03.pdf,unclassified
