Date,Focus Area,Subcategory,Jurisdiction,Context,AI Type,Source,Geographic Context,Actionability,URL
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.aha.org/system/files/media/file/2024/05/AHA-RFI-Response-to-CMS-on-Medicare-Advantage-Data-and-Oversight.pdf
2025-07-05,Transparency and Explainability,User-Focused Explanation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.medrxiv.org/content/10.1101/2023.03.22.23287585v1.full.pdf
2025-07-05,Bias and Fairness,Inclusive Design,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ijcai.org/proceedings/2023/0742.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://academyhealth.org/sites/default/files/academyhealth_response_to_chai_on_ai_guidelines.pdf
2025-07-05,Bias and Fairness,Fairness Evaluation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://aclanthology.org/2023.clinicalnlp-1.39.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://ceur-ws.org/Vol-3442/paper-51.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://escholarship.org/content/qt13b8z2mq/qt13b8z2mq.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cs.pomona.edu/classes/cs190/2024fa/readings/section1/9-Buolamwini2018-GenderShades.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://healthpolicy.duke.edu/sites/default/files/2022-07/Preventing%20Bias%20and%20Inequities%20in%20AI-Enabled%20Health%20Tools_1.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.classes.cs.uchicago.edu/archive/2020/winter/20370-1/readings/gendershadesAIbias.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://law.stanford.edu/wp-content/uploads/2019/08/Houser_20190830_test.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://tamids.tamu.edu/wp-content/uploads/2022/10/Slides-Sofia-Fantus.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.academia.edu/download/95818044/2110.00603.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/112701039/20240324_MagistrskaNaloga_AnkaSupej_ZADNJA_VERZIJA_za_oddajo_EN_PDFA.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://repository.yu.edu/bitstream/20.500.12202/6887/1/Schneider%20Shira%20Algorithmic%20Bias_%20A%20New%20Age%20of%20Racism%20OA%202021April.pdf
2025-07-05,Bias and Fairness,Fairness Evaluation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://informatics.bmj.com/content/bmjhci/29/1/e100459.full.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aies-conference.com/2024/wp-content/uploads/2024/10/AIES-2024-Program-10.16-1.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://link.springer.com/content/pdf/10.1007/978-3-031-48262-5.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://link.springer.com/content/pdf/10.1007/978-3-031-40858-8_121-1.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cureus.com/articles/295010-fairness-in-ai-driven-oncology-investigating-racial-and-gender-biases-in-large-language-models.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://premierscience.com/wp-content/uploads/2025/02/pjai-24-710.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://cdn.agilitycms.com/applied-radiology/PDFs/Issues/AR_01-24_radmatters.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a24-handbook-refcomm-ccb.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://pdfs.semanticscholar.org/5099/d873afe528833524977482b467caba34ca93.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://pdfs.semanticscholar.org/4f0e/83ee76f1605e4f4a79a82237b354c5142a74.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://philpapers.org/archive/SABFHT-2.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://jisis.org/wp-content/uploads/2024/09/2024.I3.005.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://engineering.unt.edu/cse/research/labs/nsl/sites/default/files/biblio/documents/trusted_ai_with_blockchain_to_empower_metaverse.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://computing.njit.edu/sites/computing/files/2025%20Research%20Report.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://openscholarship.wustl.edu/context/eng_etds/article/2109/viewcontent/1070856.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/121970949/01_P12_AI_and_Blockchain_Enhancing_Data_Security_and_Patient_Privacy_in_Healthcare_Systems.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.nature.com/articles/s41598-025-95858-2.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ijmrset.com/upload/10_Future_Proof.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.atlantis-press.com/article/126011345.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://pgrkam.com/docs/Annexure-D%20NationalStrategy-for-AI.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aimspress.com/aimspress-data/era/2023/2/PDF/era-31-02-035.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/2019-01/augmented-intelligence-policy-report.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/2019-08/ai-2019-board-report.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2019-01/joe-1902_0.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://centralsouthernohio.himss.org/sites/hde/files/2023-12/himsscsoprivacymay10template-1.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Rural,Unclassified,https://www.aha.org/system/files/media/file/2021/04/health-industry-cybersecurity-securing-telehealth-and-telemedicin-april-2021.pdf
2025-07-05,Transparency and Explainability,User-Focused Explanation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.medrxiv.org/content/10.1101/2023.03.22.23287585v1.full.pdf
2025-07-05,Bias and Fairness,Inclusive Design,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.ijcai.org/proceedings/2023/0742.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://academyhealth.org/sites/default/files/academyhealth_response_to_chai_on_ai_guidelines.pdf
2025-07-05,Bias and Fairness,Fairness Evaluation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://aclanthology.org/2023.clinicalnlp-1.39.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://ceur-ws.org/Vol-3442/paper-51.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://escholarship.org/content/qt13b8z2mq/qt13b8z2mq.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cs.pomona.edu/classes/cs190/2024fa/readings/section1/9-Buolamwini2018-GenderShades.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://healthpolicy.duke.edu/sites/default/files/2022-07/Preventing%20Bias%20and%20Inequities%20in%20AI-Enabled%20Health%20Tools_1.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.classes.cs.uchicago.edu/archive/2020/winter/20370-1/readings/gendershadesAIbias.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://law.stanford.edu/wp-content/uploads/2019/08/Houser_20190830_test.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://tamids.tamu.edu/wp-content/uploads/2022/10/Slides-Sofia-Fantus.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.academia.edu/download/95818044/2110.00603.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/112701039/20240324_MagistrskaNaloga_AnkaSupej_ZADNJA_VERZIJA_za_oddajo_EN_PDFA.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://repository.yu.edu/bitstream/20.500.12202/6887/1/Schneider%20Shira%20Algorithmic%20Bias_%20A%20New%20Age%20of%20Racism%20OA%202021April.pdf
2025-07-05,Bias and Fairness,Fairness Evaluation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://informatics.bmj.com/content/bmjhci/29/1/e100459.full.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.aies-conference.com/2024/wp-content/uploads/2024/10/AIES-2024-Program-10.16-1.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://link.springer.com/content/pdf/10.1007/978-3-031-48262-5.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://link.springer.com/content/pdf/10.1007/978-3-031-40858-8_121-1.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cureus.com/articles/295010-fairness-in-ai-driven-oncology-investigating-racial-and-gender-biases-in-large-language-models.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://premierscience.com/wp-content/uploads/2025/02/pjai-24-710.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://cdn.agilitycms.com/applied-radiology/PDFs/Issues/AR_01-24_radmatters.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.ama-assn.org/system/files/a24-handbook-refcomm-ccb.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://www.aim-ahead.net/media/ra4h42nm/year4public-privatepilotpartnerships_presentation-slides_5-15-25.pdf
2025-07-05,Transparency and Explainability,Algorithmic Transparency,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ahca.myflorida.com/content/download/22410/file/FL_2021-2022_EQR-TR_Report.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.fsmb.org/siteassets/advocacy/policies/incorporation-of-ai-into-practice.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.scitepress.org/Papers/2024/129161/129161.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://icaps20subpages.icaps-conference.org/wp-content/uploads/2020/10/SPARK-2020_paper_6.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://ceur-ws.org/Vol-3264/HEDA22_paper_3.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://urfjournals.org/open-access/data-governance-frameworks-on-databricks-a-role-for-unity-catlog.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ai.universityofcalifornia.edu/_files/documents/riskmanagementgenerativeai.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://ci.unt.edu/computational-humanities-information-literacy-lab/aitransparency.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/110162454/V17I09A45.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Rural,Unclassified,https://www.academia.edu/download/118887488/SR241010085939.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.academia.edu/download/120749580/CSEIT25111226.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://openaccess.thecvf.com/content/CVPR2024W/WRD24/papers/Kandolo_Ensuring_AI_Data_Access_Control_in_RDBMS_A_Comprehensive_Review_CVPRW_2024_paper.pdf
